"",1599010634.167804,"2020-09-02T01:37:14.000Z 2020-09-02T01:37:14.000Z","24.9865905 ","121.236012 ","vios_2000",0.85,"0",0,0.51,0.88,0.12,0.14,""
"",1599010635.600665,"2020-09-02T01:37:15.000Z 2020-09-02T01:37:15.000Z","24.9867 ","121.236119 ","vios_2000",0.85,"0",0,0.5,0.88,0.12,0.13,""
"",1599010646.461989,"2020-09-02T01:37:26.000Z 2020-09-02T01:37:26.000Z","24.9878885 ","121.237274333 ","vios_2000",0.89,"0",0,0.5,0.87,0.1,0.12,""
"",1599010697.7592723,"2020-09-02T01:38:17.000Z 2020-09-02T01:38:17.000Z","24.988556833 ","121.239067833 ","vios_2000",0.87,"0",0,0.6,0.89,0.18,0.17,""
"",1599010698.178712,"2020-09-02T01:38:18.000Z 2020-09-02T01:38:18.000Z","24.988523167 ","121.239075833 ","vios_2000",0.92,"0",0,0.6,0.89,0.18,0.17,""
"",1599010698.595305,"2020-09-02T01:38:18.000Z 2020-09-02T01:38:18.000Z","24.988523167 ","121.239075833 ","vios_2000",0.91,"0",0,0.61,0.89,0.18,0.18,""
"",1599010699.0101786,"2020-09-02T01:38:18.000Z 2020-09-02T01:38:18.000Z","24.988523167 ","121.239075833 ","vios_2000",0.92,"0",0,0.61,0.89,0.18,0.18,""
"",1599010699.4190087,"2020-09-02T01:38:19.000Z 2020-09-02T01:38:19.000Z","24.988495333 ","121.239079833 ","vios_2000",0.93,"0",0,0.62,0.89,0.18,0.19,""
"",1599010699.830743,"2020-09-02T01:38:19.000Z 2020-09-02T01:38:19.000Z","24.988495333 ","121.239079833 ","vios_2000",0.93,"0",0,0.63,0.89,0.19,0.19,""
"",1599010700.2474413,"2020-09-02T01:38:20.000Z 2020-09-02T01:38:20.000Z","24.9884705 ","121.239082833 ","vios_2000",0.93,"0",0,0.64,0.89,0.2,0.2,""
"",1599010700.6598446,"2020-09-02T01:38:20.000Z 2020-09-02T01:38:20.000Z","24.9884705 ","121.239082833 ","vios_2000",0.94,"0",0,0.66,0.89,0.21,0.2,""
"",1599010701.3114347,"2020-09-02T01:38:21.000Z 2020-09-02T01:38:21.000Z","24.988452667 ","121.239084333 ","vios_2000",0.94,"0",0,0.68,0.89,0.23,0.21,""
"",1599010701.7178495,"2020-09-02T01:38:21.000Z 2020-09-02T01:38:21.000Z","24.988452667 ","121.239084333 ","vios_2000",0.94,"0",0,0.68,0.89,0.24,0.21,""
"",1599010702.1076128,"2020-09-02T01:38:22.000Z 2020-09-02T01:38:22.000Z","24.988439667 ","121.239086167 ","vios_2000",0.94,"0",0,0.68,0.89,0.24,0.22,""
"",1599010702.5041952,"2020-09-02T01:38:22.000Z 2020-09-02T01:38:22.000Z","24.988439667 ","121.239086167 ","vios_2000",0.94,"0",0,0.68,0.89,0.25,0.22,""
"",1599010702.9055254,"2020-09-02T01:38:22.000Z 2020-09-02T01:38:22.000Z","24.988439667 ","121.239086167 ","vios_2000",0.94,"0",0,0.68,0.89,0.25,0.22,""
"",1599010703.2968605,"2020-09-02T01:38:23.000Z 2020-09-02T01:38:23.000Z","24.988428 ","121.239086 ","vios_2000",0.93,"0",0,0.67,0.89,0.25,0.22,""
"",1599010703.9310906,"2020-09-02T01:38:23.000Z 2020-09-02T01:38:23.000Z","24.988428 ","121.239086 ","vios_2000",0.93,"0",0,0.67,0.89,0.25,0.22,""
"",1599010704.3237355,"2020-09-02T01:38:24.000Z 2020-09-02T01:38:24.000Z","24.988415 ","121.239086167 ","vios_2000",0.93,"0",0,0.66,0.89,0.25,0.22,""
"",1599010704.9552057,"2020-09-02T01:38:24.000Z 2020-09-02T01:38:24.000Z","24.988415 ","121.239086167 ","vios_2000",0.91,"0",0,0.65,0.89,0.26,0.21,""
"",1599010705.585384,"2020-09-02T01:38:25.000Z 2020-09-02T01:38:25.000Z","24.988401333 ","121.239087667 ","vios_2000",0.91,"0",0,0.65,0.89,0.25,0.21,""
"",1599010706.2223146,"2020-09-02T01:38:26.000Z 2020-09-02T01:38:26.000Z","24.988389 ","121.239088333 ","vios_2000",0.94,"0",0,0.64,0.89,0.25,0.21,""
"",1599010706.8530025,"2020-09-02T01:38:26.000Z 2020-09-02T01:38:26.000Z","24.988389 ","121.239088333 ","vios_2000",0.94,"0",0,0.63,0.89,0.25,0.21,""
"",1599010707.49448,"2020-09-02T01:38:27.000Z 2020-09-02T01:38:27.000Z","24.988376833 ","121.239090167 ","vios_2000",0.94,"0",0,0.62,0.89,0.24,0.21,""
"",1599010708.1210654,"2020-09-02T01:38:28.000Z 2020-09-02T01:38:28.000Z","24.988363833 ","121.2390905 ","vios_2000",0.95,"0",0,0.62,0.89,0.23,0.21,""
"",1599010708.5191548,"2020-09-02T01:38:28.000Z 2020-09-02T01:38:28.000Z","24.988363833 ","121.2390905 ","vios_2000",0.95,"0",0,0.61,0.89,0.23,0.21,""
"",1599010708.9173481,"2020-09-02T01:38:28.000Z 2020-09-02T01:38:28.000Z","24.988363833 ","121.2390905 ","vios_2000",0.94,"0",0,0.61,0.89,0.22,0.21,""
"",1599010709.310325,"2020-09-02T01:38:29.000Z 2020-09-02T01:38:29.000Z","24.988349667 ","121.239091167 ","vios_2000",0.93,"0",0,0.6,0.89,0.22,0.2,""
"",1599010709.7270658,"2020-09-02T01:38:29.000Z 2020-09-02T01:38:29.000Z","24.988349667 ","121.239091167 ","vios_2000",0.92,"0",0,0.6,0.89,0.22,0.2,""
"",1599010710.1320522,"2020-09-02T01:38:30.000Z 2020-09-02T01:38:30.000Z","24.988333833 ","121.239091833 ","vios_2000",0.94,"0",0,0.59,0.89,0.21,0.2,""
"",1599010710.7833674,"2020-09-02T01:38:30.000Z 2020-09-02T01:38:30.000Z","24.988333833 ","121.239091833 ","vios_2000",0.94,"0",0,0.59,0.89,0.21,0.2,""
"",1599010711.1995678,"2020-09-02T01:38:31.000Z 2020-09-02T01:38:31.000Z","24.988317833 ","121.239093667 ","vios_2000",0.94,"0",0,0.57,0.9,0.2,0.2,""
"",1599010711.6098304,"2020-09-02T01:38:31.000Z 2020-09-02T01:38:31.000Z","24.988317833 ","121.239093667 ","vios_2000",0.94,"0",0,0.57,0.9,0.21,0.2,""
"",1599010712.0301545,"2020-09-02T01:38:31.000Z 2020-09-02T01:38:31.000Z","24.988317833 ","121.239093667 ","vios_2000",0.94,"0",0,0.56,0.9,0.21,0.2,""
"",1599010712.6707408,"2020-09-02T01:38:32.000Z 2020-09-02T01:38:32.000Z","24.988301833 ","121.239094667 ","vios_2000",0.93,"0",0,0.56,0.9,0.21,0.2,""
