"",1599011058.7890546,"2020-09-02T01:44:18.000Z 2020-09-02T01:44:18.000Z","24.991668667 ","121.2343535 ","yaris_2006",0.81,"0",0,0.57,0.88,0.11,0.13,""
"",1599011059.233822,"2020-09-02T01:44:19.000Z 2020-09-02T01:44:19.000Z","24.991560333 ","121.234398333 ","yaris_2006",0.91,"0",0,0.57,0.88,0.11,0.13,""
"",1599011059.7075064,"2020-09-02T01:44:19.000Z 2020-09-02T01:44:19.000Z","24.991560333 ","121.234398333 ","yaris_2006",0.82,"0",0,0.57,0.88,0.11,0.13,""
"",1599011060.9586213,"2020-09-02T01:44:20.000Z 2020-09-02T01:44:20.000Z","24.991452333 ","121.234440167 ","yaris_2006",0.82,"0",0,0.59,0.87,0.09,0.12,""
"",1599011433.6534545,"2020-09-02T01:50:33.000Z 2020-09-02T01:50:33.000Z","24.9684625 ","121.214569833 ","yaris_2006",0.83,"0",0,0.8,0.88,0.17,0.15,""
"",1599011434.0525084,"2020-09-02T01:50:34.000Z 2020-09-02T01:50:34.000Z","24.9683435 ","121.214431 ","yaris_2006",0.88,"0",0,0.83,0.88,0.21,0.19,""
"",1599011591.6459246,"2020-09-02T01:53:11.000Z 2020-09-02T01:53:11.000Z","24.957261667 ","121.195660833 ","yaris_2006",0.89,"0",0,0.14,0.9,0.28,0.2,""
"",1599011592.0179965,"2020-09-02T01:53:11.000Z 2020-09-02T01:53:11.000Z","24.957261667 ","121.195660833 ","yaris_2006",0.94,"0",0,0.24,0.91,0.2,0.18,""
"",1599011592.4243286,"2020-09-02T01:53:12.000Z 2020-09-02T01:53:12.000Z","24.9572625 ","121.195660667 ","yaris_2006",0.92,"0",0,0.31,0.9,0.14,0.14,""
"",1599011592.841169,"2020-09-02T01:53:12.000Z 2020-09-02T01:53:12.000Z","24.9572625 ","121.195660667 ","yaris_2006",0.9,"0",0,0.36,0.89,0.11,0.11,""
"",1599011637.241869,"2020-09-02T01:53:57.000Z 2020-09-02T01:53:57.000Z","24.957277333 ","121.195052833 ","yaris_2006",0.9,"0",0,0.17,0.9,0.33,0.2,""
"",1599012002.4072034,"2020-09-02T02:00:02.000Z 2020-09-02T02:00:02.000Z","24.964492667 ","121.190128167 ","yaris_2006",0.8,"0",0,0.47,0.75,0.25,0.25,""
"",1599012003.0685263,"2020-09-02T02:00:03.000Z 2020-09-02T02:00:03.000Z","24.964499833 ","121.190137667 ","yaris_2006",0.92,"0",0,0.45,0.75,0.28,0.27,""
"",1599012003.7198718,"2020-09-02T02:00:03.000Z 2020-09-02T02:00:03.000Z","24.964499833 ","121.190137667 ","yaris_2006",0.95,"0",0,0.59,0.75,0.29,0.32,""
"",1599012004.4162757,"2020-09-02T02:00:04.000Z 2020-09-02T02:00:04.000Z","24.9645025 ","121.190142833 ","yaris_2006",0.92,"0",0,0.7,0.84,0.33,0.32,""
"",1599012005.0797322,"2020-09-02T02:00:05.000Z 2020-09-02T02:00:05.000Z","24.964504833 ","121.190151 ","yaris_2006",0.96,"0",0,0.68,0.82,0.36,0.36,""
"",1599012005.4957209,"2020-09-02T02:00:05.000Z 2020-09-02T02:00:05.000Z","24.964504833 ","121.190151 ","yaris_2006",0.93,"0",0,0.81,0.82,0.39,0.36,""
"",1599012005.9076223,"2020-09-02T02:00:05.000Z 2020-09-02T02:00:05.000Z","24.964504833 ","121.190151 ","yaris_2006",0.86,"0",0,0.88,0.81,0.24,0.39,""
"",1599012262.853496,"2020-09-02T02:04:22.000Z 2020-09-02T02:04:22.000Z","24.967264 ","121.191293 ","yaris_2006",0.88,"0",0,0.66,0.69,0.34,0.29,""
"",1599012263.265757,"2020-09-02T02:04:23.000Z 2020-09-02T02:04:23.000Z","24.967274333 ","121.191291333 ","yaris_2006",0.85,"0",0,0.63,0.68,0.37,0.32,""
"",1599012264.5047934,"2020-09-02T02:04:24.000Z 2020-09-02T02:04:24.000Z","24.967279667 ","121.191283333 ","yaris_2006",0.89,"0",0,0.6,0.75,0.51,0.47,""
"",1599012265.3310423,"2020-09-02T02:04:25.000Z 2020-09-02T02:04:25.000Z","24.967291 ","121.191289333 ","yaris_2006",0.96,"0",0,0.35,0.75,0.69,0.51,""
"",1599012265.7191136,"2020-09-02T02:04:25.000Z 2020-09-02T02:04:25.000Z","24.967291 ","121.191289333 ","yaris_2006",0.93,"0",0,0.3,0.75,0.59,0.49,""
